날짜,쇼핑몰명,팀명,응대호,발신호,총처리호,전화문의고객수,통화고객수
2024-06-10,디샌드몰,통합상담 3(INC)팀,0,0,0,0,0
2024-06-10,로지드,통합상담 3(INC)팀,0,0,0,0,0
2024-06-10,리브어리,통합상담 3(INC)팀,5,0,5,6,5
2024-06-10,무아무아,통합상담 3(INC)팀,3,0,3,2,2
2024-06-10,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-06-10,부띠크엠,통합상담 3(INC)팀,25,0,25,23,23
2024-06-10,성심공예사,통합상담 3(INC)팀,1,0,1,1,1
2024-06-10,슬립앤슬립,통합상담 3(INC)팀,272,6,278,298,255
2024-06-10,애경에스티,통합상담 3(INC)팀,3,0,3,4,3
2024-06-10,어커버,통합상담 3(INC)팀,2,0,2,2,2
2024-06-10,위프키,통합상담 3(INC)팀,0,0,0,0,0
2024-06-10,퍼팩토리,통합상담 3(INC)팀,4,0,4,4,4
2024-06-10,프리파니,통합상담 3(INC)팀,4,0,4,4,4
2024-06-10,98도씨,통합상담 4팀,23,2,25,18,18
2024-06-10,GBH,통합상담 4팀,2,0,2,2,2
2024-06-10,갠소,통합상담 4팀,108,1,109,116,101
2024-06-10,고고싱,통합상담 4팀,128,1,129,130,118
2024-06-10,구름,통합상담 4팀,17,0,17,18,16
2024-06-10,그레이레이즈,통합상담 4팀,19,1,20,23,18
2024-06-10,그레이스유,통합상담 4팀,8,0,8,5,5
2024-06-10,롯데웰푸드 스위트몰,통합상담 4팀,10,0,10,10,10
2024-06-10,마리앙플러스,통합상담 4팀,230,5,235,245,218
2024-06-10,마지아룩,통합상담 4팀,62,0,62,65,58
2024-06-10,메이비베이비,통합상담 4팀,43,0,43,40,36
2024-06-10,민스샵,통합상담 4팀,13,0,13,13,13
2024-06-10,소녀레시피,통합상담 4팀,21,0,21,21,21
2024-06-10,아뜨랑스,통합상담 4팀,72,0,72,68,61
2024-06-10,유티크,통합상담 4팀,0,0,0,0,0
2024-06-10,육육걸즈,통합상담 4팀,70,3,73,71,64
2024-06-10,제이슈,통합상담 4팀,73,0,73,72,69
2024-06-10,킨다베이지,통합상담 4팀,15,2,17,15,15
2024-06-10,SHOP LCDC,통합상담 5팀,6,0,6,5,5
2024-06-10,그레이시크,통합상담 5팀,80,2,82,89,80
2024-06-10,닥터블릿,통합상담 5팀,154,1,155,190,144
2024-06-10,더엑스,통합상담 5팀,9,0,9,7,7
2024-06-10,더제이수,통합상담 5팀,29,7,36,30,26
2024-06-10,딘트,통합상담 5팀,339,7,346,342,318
2024-06-10,몸빼,통합상담 5팀,40,1,41,41,39
2024-06-10,미아마스빈,통합상담 5팀,35,3,38,34,33
2024-06-10,바이더알,통합상담 5팀,21,0,21,20,20
2024-06-10,브레인랩,통합상담 5팀,1,0,1,1,1
2024-06-10,샤르드,통합상담 5팀,1,0,1,3,1
2024-06-10,솔티스,통합상담 5팀,155,2,157,188,148
2024-06-10,오르시떼,통합상담 5팀,45,0,45,46,40
2024-06-10,이브니에,통합상담 5팀,1,0,1,2,1
2024-06-10,캉골,통합상담 5팀,24,0,24,23,22
2024-06-10,캉골키즈,통합상담 5팀,4,0,4,4,4
2024-06-10,팬암,통합상담 5팀,9,0,9,8,8
2024-06-10,헬렌카민스키,통합상담 5팀,36,0,36,40,35
2024-06-07,YG셀렉트,전담상담팀,1,0,1,1,1
2024-06-07,에스엠타운앤드스토어,전담상담팀,35,0,35,32,32
2024-06-07,11am,통합상담 1팀,0,0,0,0,0
2024-06-07,금찌,통합상담 1팀,75,0,75,64,62
2024-06-07,더매거진,통합상담 1팀,14,1,15,13,12
2024-06-07,로아앤제인,통합상담 1팀,9,0,9,12,9
2024-06-07,베리유,통합상담 1팀,9,0,9,10,9
2024-06-07,썸제이,통합상담 1팀,71,1,72,80,65
2024-06-07,아나이스,통합상담 1팀,5,0,5,5,4
2024-06-07,에그이즈커밍,통합상담 1팀,18,26,44,16,16
2024-06-07,원로그,통합상담 1팀,20,0,20,19,19
2024-06-07,콰니,통합상담 1팀,18,2,20,15,14
2024-06-07,키티버니포니,통합상담 1팀,11,0,11,8,8
2024-06-07,폰뿌,통합상담 1팀,21,1,22,21,18
2024-06-07,핫핑,통합상담 1팀,249,4,253,243,223
2024-06-07,stco,통합상담 2팀,0,0,0,0,0
2024-06-07,데일리룩,통합상담 2팀,119,0,119,112,105
2024-06-07,도드리,통합상담 2팀,70,0,70,75,65
2024-06-07,리리앤코,통합상담 2팀,175,1,176,176,159
2024-06-07,리히,통합상담 2팀,0,0,0,0,0
2024-06-07,맘누리,통합상담 2팀,13,0,13,13,13
2024-06-07,미샵,통합상담 2팀,9,0,9,10,9
2024-06-07,시에,통합상담 2팀,28,3,31,28,25
2024-06-07,아임히어로몰,통합상담 2팀,25,1,26,24,22
2024-06-07,어바웃썸,통합상담 2팀,205,0,205,204,182
2024-06-07,제이엘프,통합상담 2팀,19,0,19,18,16
2024-06-07,젬마월드,통합상담 2팀,39,1,40,42,39
2024-06-07,트렌디어패럴,통합상담 2팀,14,2,16,13,13
2024-06-07,포니지엔느,통합상담 2팀,8,0,8,9,8
2024-06-07,하바나선데이,통합상담 2팀,13,1,14,12,12
2024-06-07,ACBF,통합상담 3(INC)팀,6,0,6,6,6
2024-06-07,ARTOIS,통합상담 3(INC)팀,1,0,1,1,1
2024-06-07,CLAPS,통합상담 3(INC)팀,0,0,0,0,0
2024-06-07,KOVO 통합 스토어,통합상담 3(INC)팀,0,0,0,0,0
2024-06-07,드랑,통합상담 3(INC)팀,1,0,1,1,1
2024-06-07,디샌드몰,통합상담 3(INC)팀,0,0,0,0,0
2024-06-07,로지드,통합상담 3(INC)팀,1,0,1,1,1
2024-06-07,리브어리,통합상담 3(INC)팀,3,0,3,3,3
2024-06-07,무아무아,통합상담 3(INC)팀,3,0,3,3,3
2024-06-07,미차이,통합상담 3(INC)팀,1,0,1,1,1
2024-06-07,부띠크엠,통합상담 3(INC)팀,6,6,12,6,6
2024-06-07,성심공예사,통합상담 3(INC)팀,0,0,0,0,0
2024-06-07,슬립앤슬립,통합상담 3(INC)팀,170,1,171,170,156
2024-06-07,애경에스티,통합상담 3(INC)팀,5,0,5,6,5
2024-06-07,어커버,통합상담 3(INC)팀,3,0,3,3,3
2024-06-07,위프키,통합상담 3(INC)팀,1,0,1,1,1
2024-06-07,퍼팩토리,통합상담 3(INC)팀,8,0,8,10,8
2024-06-07,프리파니,통합상담 3(INC)팀,5,0,5,5,5
2024-06-07,98도씨,통합상담 4팀,20,1,21,14,14
2024-06-07,GBH,통합상담 4팀,2,0,2,2,2
2024-06-07,갠소,통합상담 4팀,110,3,113,113,100
2024-06-07,고고싱,통합상담 4팀,91,7,98,91,85
2024-06-07,구름,통합상담 4팀,9,1,10,8,7
2024-06-07,그레이레이즈,통합상담 4팀,11,0,11,10,10
2024-06-07,그레이스유,통합상담 4팀,4,0,4,6,4
2024-06-07,롯데웰푸드 스위트몰,통합상담 4팀,2,0,2,2,2
2024-06-07,마리앙플러스,통합상담 4팀,167,1,168,175,156
2024-06-07,마지아룩,통합상담 4팀,46,0,46,52,45
2024-06-07,메이비베이비,통합상담 4팀,27,0,27,27,23
2024-06-07,민스샵,통합상담 4팀,24,0,24,23,23
2024-06-07,소녀레시피,통합상담 4팀,10,0,10,10,10
2024-06-07,아뜨랑스,통합상담 4팀,56,0,56,51,49
2024-06-07,유티크,통합상담 4팀,0,0,0,0,0
2024-06-07,육육걸즈,통합상담 4팀,46,1,47,41,40
2024-06-07,제이슈,통합상담 4팀,48,0,48,46,43
2024-06-07,킨다베이지,통합상담 4팀,6,1,7,6,6
2024-06-07,SHOP LCDC,통합상담 5팀,0,0,0,0,0
2024-06-07,그레이시크,통합상담 5팀,74,1,75,75,71
2024-06-07,닥터블릿,통합상담 5팀,138,1,139,158,124
2024-06-07,더엑스,통합상담 5팀,10,0,10,9,8
2024-06-07,더제이수,통합상담 5팀,40,11,51,36,35
2024-06-07,딘트,통합상담 5팀,303,9,312,306,269
2024-06-07,몸빼,통합상담 5팀,41,1,42,33,31
2024-06-07,미아마스빈,통합상담 5팀,24,4,28,22,22
2024-06-07,바이더알,통합상담 5팀,22,0,22,22,21
2024-06-07,브레인랩,통합상담 5팀,1,0,1,1,1
2024-06-07,샤르드,통합상담 5팀,3,0,3,4,3
2024-06-07,솔티스,통합상담 5팀,177,4,181,223,166
2024-06-07,오르시떼,통합상담 5팀,22,1,23,24,22
2024-06-07,이브니에,통합상담 5팀,2,0,2,5,2
2024-06-07,캉골,통합상담 5팀,0,0,0,0,0
2024-06-07,캉골키즈,통합상담 5팀,0,0,0,0,0
2024-06-07,팬암,통합상담 5팀,0,0,0,0,0
2024-06-07,헬렌카민스키,통합상담 5팀,0,0,0,0,0
2024-06-06,YG셀렉트,전담상담팀,0,0,0,0,0
2024-06-06,에스엠타운앤드스토어,전담상담팀,0,0,0,0,0
2024-06-06,11am,통합상담 1팀,0,0,0,0,0
2024-06-06,금찌,통합상담 1팀,0,0,0,0,0
2024-06-06,더매거진,통합상담 1팀,0,0,0,0,0
2024-06-06,로아앤제인,통합상담 1팀,0,0,0,0,0
2024-06-06,베리유,통합상담 1팀,0,0,0,0,0
2024-06-06,썸제이,통합상담 1팀,0,0,0,0,0
2024-06-06,아나이스,통합상담 1팀,0,0,0,0,0
2024-06-06,에그이즈커밍,통합상담 1팀,0,0,0,0,0
2024-06-06,원로그,통합상담 1팀,0,0,0,0,0
2024-06-06,콰니,통합상담 1팀,0,0,0,0,0
2024-06-06,키티버니포니,통합상담 1팀,0,0,0,0,0
2024-06-06,폰뿌,통합상담 1팀,0,0,0,0,0
2024-06-06,핫핑,통합상담 1팀,0,0,0,0,0
2024-06-06,stco,통합상담 2팀,0,0,0,0,0
2024-06-06,데일리룩,통합상담 2팀,0,0,0,0,0
2024-06-06,도드리,통합상담 2팀,0,0,0,0,0
2024-06-06,리리앤코,통합상담 2팀,0,0,0,0,0
2024-06-06,리히,통합상담 2팀,0,0,0,0,0
2024-06-06,맘누리,통합상담 2팀,0,0,0,0,0
2024-06-06,미샵,통합상담 2팀,0,0,0,0,0
2024-06-06,시에,통합상담 2팀,0,0,0,0,0
2024-06-06,아임히어로몰,통합상담 2팀,0,0,0,0,0
2024-06-06,어바웃썸,통합상담 2팀,0,0,0,0,0
2024-06-06,제이엘프,통합상담 2팀,0,0,0,0,0
2024-06-06,젬마월드,통합상담 2팀,0,0,0,0,0
2024-06-06,트렌디어패럴,통합상담 2팀,0,0,0,0,0
2024-06-06,포니지엔느,통합상담 2팀,0,0,0,0,0
2024-06-06,하바나선데이,통합상담 2팀,0,0,0,0,0
2024-06-06,ACBF,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,ARTOIS,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,CLAPS,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,KOVO 통합 스토어,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,드랑,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,디샌드몰,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,로지드,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,리브어리,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,무아무아,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,부띠크엠,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,성심공예사,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,슬립앤슬립,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,애경에스티,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,어커버,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,위프키,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,퍼팩토리,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,프리파니,통합상담 3(INC)팀,0,0,0,0,0
2024-06-06,98도씨,통합상담 4팀,0,0,0,0,0
2024-06-06,GBH,통합상담 4팀,0,0,0,0,0
2024-06-06,갠소,통합상담 4팀,0,0,0,0,0
2024-06-06,고고싱,통합상담 4팀,0,0,0,0,0
2024-06-06,구름,통합상담 4팀,0,0,0,0,0
2024-06-06,그레이레이즈,통합상담 4팀,0,0,0,0,0
2024-06-06,그레이스유,통합상담 4팀,0,0,0,0,0
2024-06-06,롯데웰푸드 스위트몰,통합상담 4팀,0,0,0,0,0
2024-06-06,마리앙플러스,통합상담 4팀,0,0,0,0,0
2024-06-06,마지아룩,통합상담 4팀,0,0,0,0,0
2024-06-06,메이비베이비,통합상담 4팀,0,0,0,0,0
2024-06-06,민스샵,통합상담 4팀,0,0,0,0,0
2024-06-06,소녀레시피,통합상담 4팀,0,0,0,0,0
2024-06-06,아뜨랑스,통합상담 4팀,0,0,0,0,0
2024-06-06,유티크,통합상담 4팀,0,0,0,0,0
2024-06-06,육육걸즈,통합상담 4팀,0,0,0,0,0
2024-06-06,제이슈,통합상담 4팀,0,0,0,0,0
2024-06-06,킨다베이지,통합상담 4팀,0,0,0,0,0
2024-06-06,SHOP LCDC,통합상담 5팀,0,0,0,0,0
2024-06-06,그레이시크,통합상담 5팀,0,0,0,0,0
2024-06-06,닥터블릿,통합상담 5팀,0,0,0,0,0
2024-06-06,더엑스,통합상담 5팀,0,0,0,0,0
2024-06-06,더제이수,통합상담 5팀,0,0,0,0,0
2024-06-06,딘트,통합상담 5팀,0,0,0,0,0
2024-06-06,몸빼,통합상담 5팀,0,0,0,0,0
2024-06-06,미아마스빈,통합상담 5팀,0,0,0,0,0
2024-06-06,바이더알,통합상담 5팀,0,0,0,0,0
2024-06-06,브레인랩,통합상담 5팀,0,0,0,0,0
2024-06-06,샤르드,통합상담 5팀,0,0,0,0,0
2024-06-06,솔티스,통합상담 5팀,0,0,0,0,0
2024-06-06,오르시떼,통합상담 5팀,0,0,0,0,0
2024-06-06,이브니에,통합상담 5팀,0,0,0,0,0
2024-06-06,캉골,통합상담 5팀,0,0,0,0,0
2024-06-06,캉골키즈,통합상담 5팀,0,0,0,0,0
2024-06-06,팬암,통합상담 5팀,0,0,0,0,0
2024-06-06,헬렌카민스키,통합상담 5팀,0,0,0,0,0
2024-06-05,YG셀렉트,전담상담팀,1,0,1,1,1
2024-06-05,에스엠타운앤드스토어,전담상담팀,10,0,10,6,6
2024-06-05,11am,통합상담 1팀,26,2,28,24,24
2024-06-05,금찌,통합상담 1팀,60,1,61,57,55
2024-06-05,더매거진,통합상담 1팀,25,0,25,27,25
2024-06-05,로아앤제인,통합상담 1팀,14,1,15,16,13
2024-06-05,베리유,통합상담 1팀,4,1,5,4,4
2024-06-05,썸제이,통합상담 1팀,57,1,58,61,54
2024-06-05,아나이스,통합상담 1팀,9,0,9,9,9
2024-06-05,에그이즈커밍,통합상담 1팀,6,0,6,5,5
2024-06-05,원로그,통합상담 1팀,21,0,21,21,21
2024-06-05,콰니,통합상담 1팀,15,0,15,14,14
2024-06-05,키티버니포니,통합상담 1팀,4,1,5,4,4
2024-06-05,폰뿌,통합상담 1팀,16,0,16,14,14
2024-06-05,핫핑,통합상담 1팀,260,1,261,245,238
2024-06-05,stco,통합상담 2팀,11,0,11,11,11
2024-06-05,데일리룩,통합상담 2팀,96,2,98,100,89
2024-06-05,도드리,통합상담 2팀,60,2,62,69,55
2024-06-05,리리앤코,통합상담 2팀,146,0,146,155,137
2024-06-05,리히,통합상담 2팀,0,0,0,0,0
2024-06-05,맘누리,통합상담 2팀,8,0,8,10,8
2024-06-05,미샵,통합상담 2팀,8,0,8,7,7
2024-06-05,시에,통합상담 2팀,30,0,30,32,28
2024-06-05,아임히어로몰,통합상담 2팀,81,1,82,75,70
2024-06-05,어바웃썸,통합상담 2팀,175,2,177,171,156
2024-06-05,제이엘프,통합상담 2팀,13,0,13,16,12
2024-06-05,젬마월드,통합상담 2팀,52,0,52,50,43
2024-06-05,트렌디어패럴,통합상담 2팀,19,1,20,18,18
2024-06-05,포니지엔느,통합상담 2팀,12,2,14,12,12
2024-06-05,하바나선데이,통합상담 2팀,20,1,21,19,19
2024-06-05,ACBF,통합상담 3(INC)팀,6,0,6,6,6
2024-06-05,ARTOIS,통합상담 3(INC)팀,2,1,3,3,2
2024-06-05,CLAPS,통합상담 3(INC)팀,2,0,2,2,2
2024-06-05,KOVO 통합 스토어,통합상담 3(INC)팀,0,0,0,0,0
2024-06-05,드랑,통합상담 3(INC)팀,0,0,0,0,0
2024-06-05,로지드,통합상담 3(INC)팀,0,0,0,0,0
2024-06-05,리브어리,통합상담 3(INC)팀,6,0,6,5,5
2024-06-05,무아무아,통합상담 3(INC)팀,0,0,0,0,0
2024-06-05,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-06-05,부띠크엠,통합상담 3(INC)팀,14,0,14,13,13
2024-06-05,성심공예사,통합상담 3(INC)팀,0,0,0,0,0
2024-06-05,슬립앤슬립,통합상담 3(INC)팀,136,1,137,143,125
2024-06-05,애경에스티,통합상담 3(INC)팀,3,0,3,2,2
2024-06-05,어커버,통합상담 3(INC)팀,4,0,4,4,4
2024-06-05,위프키,통합상담 3(INC)팀,8,0,8,8,8
2024-06-05,퍼팩토리,통합상담 3(INC)팀,4,0,4,4,3
2024-06-05,프리파니,통합상담 3(INC)팀,2,0,2,2,2
2024-06-05,98도씨,통합상담 4팀,14,1,15,15,14
2024-06-05,GBH,통합상담 4팀,3,0,3,3,3
2024-06-05,갠소,통합상담 4팀,135,2,137,125,110
2024-06-05,고고싱,통합상담 4팀,81,7,88,85,76
2024-06-05,구름,통합상담 4팀,18,0,18,16,16
2024-06-05,그레이레이즈,통합상담 4팀,14,0,14,17,14
2024-06-05,그레이스유,통합상담 4팀,17,1,18,15,15
2024-06-05,롯데웰푸드 스위트몰,통합상담 4팀,4,1,5,4,4
2024-06-05,마리앙플러스,통합상담 4팀,178,3,181,189,173
2024-06-05,마지아룩,통합상담 4팀,56,0,56,57,51
2024-06-05,메이비베이비,통합상담 4팀,25,0,25,25,24
2024-06-05,민스샵,통합상담 4팀,16,0,16,16,16
2024-06-05,소녀레시피,통합상담 4팀,22,0,22,22,22
2024-06-05,아뜨랑스,통합상담 4팀,61,0,61,62,55
2024-06-05,유티크,통합상담 4팀,0,0,0,0,0
2024-06-05,육육걸즈,통합상담 4팀,37,1,38,37,30
2024-06-05,제이슈,통합상담 4팀,55,0,55,56,51
2024-06-05,킨다베이지,통합상담 4팀,4,0,4,4,4
2024-06-05,SHOP LCDC,통합상담 5팀,6,0,6,6,5
2024-06-05,그레이시크,통합상담 5팀,51,1,52,61,48
2024-06-05,닥터블릿,통합상담 5팀,112,1,113,147,107
2024-06-05,더엑스,통합상담 5팀,14,0,14,13,12
2024-06-05,더제이수,통합상담 5팀,40,10,50,44,35
2024-06-05,딘트,통합상담 5팀,216,6,222,225,199
2024-06-05,몸빼,통합상담 5팀,27,1,28,26,26
2024-06-05,미아마스빈,통합상담 5팀,34,7,41,31,31
2024-06-05,바이더알,통합상담 5팀,18,0,18,18,16
2024-06-05,브레인랩,통합상담 5팀,0,0,0,0,0
2024-06-05,샤르드,통합상담 5팀,4,0,4,4,4
2024-06-05,솔티스,통합상담 5팀,129,0,129,165,127
2024-06-05,오르시떼,통합상담 5팀,19,2,21,16,15
2024-06-05,이브니에,통합상담 5팀,4,0,4,3,3
2024-06-05,캉골,통합상담 5팀,15,0,15,14,13
2024-06-05,캉골키즈,통합상담 5팀,4,0,4,4,4
2024-06-05,팬암,통합상담 5팀,3,0,3,3,3
2024-06-05,헬렌카민스키,통합상담 5팀,21,0,21,24,18
2024-06-04,YG셀렉트,전담상담팀,0,0,0,0,0
2024-06-04,에스엠타운앤드스토어,전담상담팀,23,3,26,18,18
2024-06-04,11am,통합상담 1팀,18,0,18,17,17
2024-06-04,금찌,통합상담 1팀,54,4,58,49,48
2024-06-04,더매거진,통합상담 1팀,36,0,36,35,34
2024-06-04,로아앤제인,통합상담 1팀,25,2,27,22,20
2024-06-04,베리유,통합상담 1팀,6,0,6,6,6
2024-06-04,썸제이,통합상담 1팀,72,3,75,69,63
2024-06-04,아나이스,통합상담 1팀,11,0,11,11,10
2024-06-04,에그이즈커밍,통합상담 1팀,5,0,5,4,4
2024-06-04,원로그,통합상담 1팀,26,2,28,25,25
2024-06-04,콰니,통합상담 1팀,6,0,6,7,6
2024-06-04,키티버니포니,통합상담 1팀,6,1,7,5,5
2024-06-04,폰뿌,통합상담 1팀,42,0,42,41,39
2024-06-04,핫핑,통합상담 1팀,249,1,250,230,224
2024-06-04,stco,통합상담 2팀,13,0,13,12,12
2024-06-04,데일리룩,통합상담 2팀,79,1,80,75,70
2024-06-04,도드리,통합상담 2팀,45,2,47,47,43
2024-06-04,리리앤코,통합상담 2팀,147,0,147,154,133
2024-06-04,리히,통합상담 2팀,0,0,0,0,0
2024-06-04,맘누리,통합상담 2팀,12,2,14,12,11
2024-06-04,미샵,통합상담 2팀,12,0,12,12,11
2024-06-04,시에,통합상담 2팀,36,0,36,37,34
2024-06-04,아임히어로몰,통합상담 2팀,42,2,44,41,41
2024-06-04,어바웃썸,통합상담 2팀,176,2,178,158,148
2024-06-04,제이엘프,통합상담 2팀,14,0,14,14,14
2024-06-04,젬마월드,통합상담 2팀,47,1,48,49,45
2024-06-04,트렌디어패럴,통합상담 2팀,13,2,15,12,12
2024-06-04,포니지엔느,통합상담 2팀,8,2,10,8,8
2024-06-04,하바나선데이,통합상담 2팀,18,1,19,20,17
2024-06-04,ACBF,통합상담 3(INC)팀,6,1,7,5,5
2024-06-04,ARTOIS,통합상담 3(INC)팀,1,0,1,1,1
2024-06-04,CLAPS,통합상담 3(INC)팀,0,0,0,0,0
2024-06-04,KOVO 통합 스토어,통합상담 3(INC)팀,0,0,0,0,0
2024-06-04,드랑,통합상담 3(INC)팀,2,0,2,2,2
2024-06-04,로지드,통합상담 3(INC)팀,0,0,0,0,0
2024-06-04,리브어리,통합상담 3(INC)팀,8,0,8,8,8
2024-06-04,무아무아,통합상담 3(INC)팀,1,0,1,1,1
2024-06-04,미차이,통합상담 3(INC)팀,1,0,1,1,1
2024-06-04,부띠크엠,통합상담 3(INC)팀,19,0,19,18,18
2024-06-04,성심공예사,통합상담 3(INC)팀,1,0,1,1,1
2024-06-04,슬립앤슬립,통합상담 3(INC)팀,162,0,162,166,151
2024-06-04,애경에스티,통합상담 3(INC)팀,3,0,3,4,3
2024-06-04,어커버,통합상담 3(INC)팀,0,0,0,0,0
2024-06-04,위프키,통합상담 3(INC)팀,1,0,1,1,1
2024-06-04,퍼팩토리,통합상담 3(INC)팀,3,0,3,3,3
2024-06-04,프리파니,통합상담 3(INC)팀,2,0,2,2,2
2024-06-04,98도씨,통합상담 4팀,12,0,12,13,12
2024-06-04,GBH,통합상담 4팀,0,0,0,0,0
2024-06-04,갠소,통합상담 4팀,94,1,95,100,87
2024-06-04,고고싱,통합상담 4팀,81,2,83,80,71
2024-06-04,구름,통합상담 4팀,7,0,7,5,5
2024-06-04,그레이레이즈,통합상담 4팀,21,0,21,18,18
2024-06-04,그레이스유,통합상담 4팀,16,2,18,11,11
2024-06-04,롯데웰푸드 스위트몰,통합상담 4팀,7,0,7,7,7
2024-06-04,마리앙플러스,통합상담 4팀,159,1,160,172,153
2024-06-04,마지아룩,통합상담 4팀,39,0,39,42,36
2024-06-04,메이비베이비,통합상담 4팀,26,0,26,27,25
2024-06-04,민스샵,통합상담 4팀,10,0,10,10,10
2024-06-04,소녀레시피,통합상담 4팀,30,0,30,29,26
2024-06-04,아뜨랑스,통합상담 4팀,65,3,68,66,59
2024-06-04,유티크,통합상담 4팀,0,0,0,0,0
2024-06-04,육육걸즈,통합상담 4팀,52,0,52,48,47
2024-06-04,제이슈,통합상담 4팀,34,0,34,35,30
2024-06-04,킨다베이지,통합상담 4팀,7,0,7,7,7
2024-06-04,SHOP LCDC,통합상담 5팀,4,0,4,4,3
2024-06-04,그레이시크,통합상담 5팀,61,0,61,73,60
2024-06-04,닥터블릿,통합상담 5팀,129,4,133,146,118
2024-06-04,더엑스,통합상담 5팀,10,0,10,10,10
2024-06-04,더제이수,통합상담 5팀,25,3,28,27,24
2024-06-04,딘트,통합상담 5팀,218,7,225,232,197
2024-06-04,몸빼,통합상담 5팀,21,0,21,22,21
2024-06-04,미아마스빈,통합상담 5팀,18,12,30,19,17
2024-06-04,바이더알,통합상담 5팀,14,0,14,13,12
2024-06-04,브레인랩,통합상담 5팀,0,0,0,0,0
2024-06-04,샤르드,통합상담 5팀,1,0,1,2,1
2024-06-04,솔티스,통합상담 5팀,153,2,155,196,149
2024-06-04,오르시떼,통합상담 5팀,26,1,27,26,25
2024-06-04,이브니에,통합상담 5팀,3,0,3,3,3
2024-06-04,캉골,통합상담 5팀,8,0,8,8,7
2024-06-04,캉골키즈,통합상담 5팀,5,0,5,5,5
